Sort Code,Master sort,Site ID,Sample replicate,Lab Code,DPN,qPCR Run,Well,Amplifiable DNA,qPCR Run,Well,Amplifiable DNA,Score,Frequency,qPCR Run,Well,ONKI,Score,Frequency,Converted Ct,Transformed Ct,Mean Transformed Ct,Transformed Ct StDev,Spacer,Assay Plate Run Controls,,,,,,,,,,,,,,,,,,
95,,"1000kL Flow, Tank 24",1,24.m.1,,,,,,,,,,080818JMR4G,E09,N/A,0,,50,0.001,,,59,,,,,,,,,,,,,,,,,,,
95,,"1000kL Flow, Tank 24",1,24.m.1,,,,,,,,,,080818JMR4G,F09,N/A,0,,50,0.001,,,59,,,,,,,,,,,,,,,,,,,
95,,"1000kL Flow, Tank 24",1,24.m.1,,,,,,,,,,080818JMR4G,G09,N/A,0,,50,0.001,,,59,,,,,,,,,,,,,,,,,,,
95,,"1000kL Flow, Tank 24",1,24.m.1,,,,,,,,,,080818JMR4G,H09,N/A,0,,50,0.001,,,59,,,,,,,,,,,,,,,,,,,
96,96,"1000kL Flow, Tank 24",2,24.m.2,57,080818JMR1F,E07,25.67,,,,1, 4/4,080818JMR4G,A07,N/A,0,2/8,50,0.001,1.759,3.334,57,,,,,,,,,,,,,,,,,,,
96,,"1000kL Flow, Tank 24",2,24.m.2,,080818JMR1F,F07,23.51,,,,1,,080818JMR4G,B07,N/A,0,,50,0.001,,,57,,,,,,,,,,,,,,,,,,,
96,,"1000kL Flow, Tank 24",2,24.m.2,,080818JMR1F,G07,23.71,,,,1,,080818JMR4G,C07,N/A,0,,50,0.001,,,57,,,,,,,,,,,,,,,,,,,
96,,"1000kL Flow, Tank 24",2,24.m.2,,080818JMR1F,H07,22.09,,,,1,,080818JMR4G,D07,N/A,0,,50,0.001,,,57,,,,,,,,,,,,,,,,,,,
96,,"1000kL Flow, Tank 24",2,24.m.2,,,,,,,,,,080818JMR4G,E07,41.61,1,,41.61,8.391,,,57,,,,,,,,,,,,,,,,,,,
96,,"1000kL Flow, Tank 24",2,24.m.2,,,,,,,,,,080818JMR4G,F07,44.33,1,,44.33,5.671,,,57,,,,,,,,,,,,,,,,,,,
96,,"1000kL Flow, Tank 24",2,24.m.2,,,,,,,,,,080818JMR4G,G07,N/A,0,,50,0.001,,,57,,,,,,,,,,,,,,,,,,,
96,,"1000kL Flow, Tank 24",2,24.m.2,,,,,,,,,,080818JMR4G,H07,N/A,0,,50,0.001,,,57,,,,,,,,,,,,,,,,,,,
97,97,"1000kL Flow, Tank 24",3,24.m.3,45,080818JMR1F,A05,31.7,080918JMR1H,A05,18.18,1, 4/4,080918JMR2H,A05,N/A,0,0/8,50,0.001,0.001,0.000,45,,,,,,,,,,,,,,,,,,,
97,,"1000kL Flow, Tank 24",3,24.m.3,,080818JMR1F,B05,28.58,080918JMR1H,B05,17.97,1,,080918JMR2H,B05,N/A,0,,50,0.001,,,45,,,,,,,,,,,,,,,,,,,
97,,"1000kL Flow, Tank 24",3,24.m.3,,080818JMR1F,C05,32.28,080918JMR1H,C05,18.22,1,,080918JMR2H,C05,N/A,0,,50,0.001,,,45,,,,,,,,,,,,,,,,,,,
97,,"1000kL Flow, Tank 24",3,24.m.3,,080818JMR1F,D05,28.15,080918JMR1H,D05,18.01,1,,080918JMR2H,D05,N/A,0,,50,0.001,,,45,,,,,,,,,,,,,,,,,,,
97,,"1000kL Flow, Tank 24",3,24.m.3,,,,,,,,,,080918JMR2H,E05,N/A,0,,50,0.001,,,45,,,,,,,,,,,,,,,,,,,
97,,"1000kL Flow, Tank 24",3,24.m.3,,,,,,,,,,080918JMR2H,F05,N/A,0,,50,0.001,,,45,,,,,,,,,,,,,,,,,,,
97,,"1000kL Flow, Tank 24",3,24.m.3,,,,,,,,,,080918JMR2H,G05,N/A,0,,50,0.001,,,45,,,,,,,,,,,,,,,,,,,
97,,"1000kL Flow, Tank 24",3,24.m.3,,,,,,,,,,080918JMR2H,H05,N/A,0,,50,0.001,,,45,,,,,,,,,,,,,,,,,,,
98,98,"1000kL Flow, Tank 24",4,24.m.4,68,080818JMR2G,A08,31.2,080918JMR1H,A10,17.64,1, 4/4,080818JMR4H,A08,N/A,0,0/8,50,0.001,0.001,0.000,68,,,,,,,,,,,,,,,,,,,
98,,"1000kL Flow, Tank 24",4,24.m.4,,080818JMR2G,B08,25.38,080918JMR1H,B10,17.14,1,,080818JMR4H,B08,N/A,0,,50,0.001,,,68,,,,,,,,,,,,,,,,,,,
98,,"1000kL Flow, Tank 24",4,24.m.4,,080818JMR2G,C08,28.05,080918JMR1H,C10,17.27,1,,080818JMR4H,C08,N/A,0,,50,0.001,,,68,,,,,,,,,,,,,,,,,,,
98,,"1000kL Flow, Tank 24",4,24.m.4,,080818JMR2G,D08,24.58,080918JMR1H,D10,17.56,1,,080818JMR4H,D08,N/A,0,,50,0.001,,,68,,,,,,,,,,,,,,,,,,,
98,,"1000kL Flow, Tank 24",4,24.m.4,,,,,,,,,,080818JMR4H,E08,N/A,0,,50,0.001,,,68,,,,,,,,,,,,,,,,,,,
98,,"1000kL Flow, Tank 24",4,24.m.4,,,,,,,,,,080818JMR4H,F08,N/A,0,,50,0.001,,,68,,,,,,,,,,,,,,,,,,,
98,,"1000kL Flow, Tank 24",4,24.m.4,,,,,,,,,,080818JMR4H,G08,N/A,0,,50,0.001,,,68,,,,,,,,,,,,,,,,,,,
98,,"1000kL Flow, Tank 24",4,24.m.4,,,,,,,,,,080818JMR4H,H08,N/A,0,,50,0.001,,,68,,,,,,,,,,,,,,,,,,,
113,113,"0 Flow, Tank 19",1,19.0.1b,124,012919LCB1F,E10,16.7,,,,1, 4/4,020719LCB1F,A10,N/A,0,1/8,50,0.001,1.436,4.059,124,,,,,,,,,,,,,,,,,,,
113,,"0 Flow, Tank 19",1,19.0.1b,,012919LCB1F,F10,16.77,,,,1,,020719LCB1F,B10,N/A,0,,50,0.001,,,124,,,,,,,,,,,,,,,,,,,
113,,"0 Flow, Tank 19",1,19.0.1b,,012919LCB1F,G10,16.83,,,,1,,020719LCB1F,C10,N/A,0,,50,0.001,,,124,,,,,,,,,,,,,,,,,,,
113,,"0 Flow, Tank 19",1,19.0.1b,,012919LCB1F,H10,17.37,,,,1,,020719LCB1F,D10,38.52,1,,38.52,11.481,,,124,,,,,,,,,,,,,,,,,,,
113,,"0 Flow, Tank 19",1,19.0.1b,,,,,,,,,,020719LCB1F,E10,N/A,0,,50,0.001,,,124,,,,,,,,,,,,,,,,,,,
113,,"0 Flow, Tank 19",1,19.0.1b,,,,,,,,,,020719LCB1F,F10,N/A,0,,50,0.001,,,124,,,,,,,,,,,,,,,,,,,
113,,"0 Flow, Tank 19",1,19.0.1b,,,,,,,,,,020719LCB1F,G10,N/A,0,,50,0.001,,,124,,,,,,,,,,,,,,,,,,,
113,,"0 Flow, Tank 19",1,19.0.1b,,,,,,,,,,020719LCB1F,H10,N/A,0,,50,0.001,,,124,,,,,,,,,,,,,,,,,,,
114,114,"0 Flow, Tank 19",2,19.0.2b,113,012919LCB1F,A09,16.21,,,,1, 4/4,013019LCB1F,A09,N/A,0,1/8,50,0.001,1.671,4.723,113,,,,,,,,,,,,,,,,,,,
114,,"0 Flow, Tank 19",2,19.0.2b,,012919LCB1F,B09,16.02,,,,1,,013019LCB1F,B09,N/A,0,,50,0.001,,,113,,,,,,,,,,,,,,,,,,,
114,,"0 Flow, Tank 19",2,19.0.2b,,012919LCB1F,C09,16.07,,,,1,,013019LCB1F,C09,N/A,0,,50,0.001,,,113,,,,,,,,,,,,,,,,,,,
114,,"0 Flow, Tank 19",2,19.0.2b,,012919LCB1F,D09,16.03,,,,1,,013019LCB1F,D09,N/A,0,,50,0.001,,,113,,,,,,,,,,,,,,,,,,,
114,,"0 Flow, Tank 19",2,19.0.2b,,,,,,,,,,013019LCB1F,E09,N/A,0,,50,0.001,,,113,,,,,,,,,,,,,,,,,,,
114,,"0 Flow, Tank 19",2,19.0.2b,,,,,,,,,,013019LCB1F,F09,36.64,1,,36.64,13.361,,,113,,,,,,,,,,,,,,,,,,,
114,,"0 Flow, Tank 19",2,19.0.2b,,,,,,,,,,013019LCB1F,G09,N/A,0,,50,0.001,,,113,,,,,,,,,,,,,,,,,,,
114,,"0 Flow, Tank 19",2,19.0.2b,,,,,,,,,,013019LCB1F,H09,N/A,0,,50,0.001,,,113,,,,,,,,,,,,,,,,,,,
115,115,"0 Flow, Tank 19",3,19.0.3b,119,012919LCB1F,E05,16.49,,,,1, 4/4,020719LCB1F,A05,N/A,0,0/8,50,0.001,0.001,0.000,119,,,,,,,,,,,,,,,,,,,
115,,"0 Flow, Tank 19",3,19.0.3b,,012919LCB1F,F05,16.53,,,,1,,020719LCB1F,B05,N/A,0,,50,0.001,,,119,,,,,,,,,,,,,,,,,,,
115,,"0 Flow, Tank 19",3,19.0.3b,,012919LCB1F,G05,16.56,,,,1,,020719LCB1F,C05,N/A,0,,50,0.001,,,119,,,,,,,,,,,,,,,,,,,
115,,"0 Flow, Tank 19",3,19.0.3b,,012919LCB1F,H05,16.75,,,,1,,020719LCB1F,D05,N/A,0,,50,0.001,,,119,,,,,,,,,,,,,,,,,,,
115,,"0 Flow, Tank 19",3,19.0.3b,,,,,,,,,,020719LCB1F,E05,N/A,0,,50,0.001,,,119,,,,,,,,,,,,,,,,,,,
115,,"0 Flow, Tank 19",3,19.0.3b,,,,,,,,,,020719LCB1F,F05,N/A,0,,50,0.001,,,119,,,,,,,,,,,,,,,,,,,
115,,"0 Flow, Tank 19",3,19.0.3b,,,,,,,,,,020719LCB1F,G05,N/A,0,,50,0.001,,,119,,,,,,,,,,,,,,,,,,,
115,,"0 Flow, Tank 19",3,19.0.3b,,,,,,,,,,020719LCB1F,H05,N/A,0,,50,0.001,,,119,,,,,,,,,,,,,,,,,,,
116,116,"0 Flow, Tank 20",1,20.0.1b,120,012919LCB1F,E06,15.99,,,,1, 4/4,020719LCB1F,A06,N/A,0,0/8,50,0.001,0.001,0.000,120,,,,,,,,,,,,,,,,,,,
116,,"0 Flow, Tank 20",1,20.0.1b,,012919LCB1F,F06,15.8,,,,1,,020719LCB1F,B06,N/A,0,,50,0.001,,,120,,,,,,,,,,,,,,,,,,,
116,,"0 Flow, Tank 20",1,20.0.1b,,012919LCB1F,G06,15.85,,,,1,,020719LCB1F,C06,N/A,0,,50,0.001,,,120,,,,,,,,,,,,,,,,,,,
116,,"0 Flow, Tank 20",1,20.0.1b,,012919LCB1F,H06,16.28,,,,1,,020719LCB1F,D06,N/A,0,,50,0.001,,,120,,,,,,,,,,,,,,,,,,,
116,,"0 Flow, Tank 20",1,20.0.1b,,,,,,,,,,020719LCB1F,E06,N/A,0,,50,0.001,,,120,,,,,,,,,,,,,,,,,,,
116,,"0 Flow, Tank 20",1,20.0.1b,,,,,,,,,,020719LCB1F,F06,N/A,0,,50,0.001,,,120,,,,,,,,,,,,,,,,,,,
116,,"0 Flow, Tank 20",1,20.0.1b,,,,,,,,,,020719LCB1F,G06,N/A,0,,50,0.001,,,120,,,,,,,,,,,,,,,,,,,
116,,"0 Flow, Tank 20",1,20.0.1b,,,,,,,,,,020719LCB1F,H06,N/A,0,,50,0.001,,,120,,,,,,,,,,,,,,,,,,,
117,117,"0 Flow, Tank 20",2,20.0.2b,122,012919LCB1F,E08,17.46,,,,1, 4/4,020719LCB1F,A08,38.02,1,2/8,38.02,11.981,2.970,5.497,122,,,,,,,,,,,,,,,,,,,
117,,"0 Flow, Tank 20",2,20.0.2b,,012919LCB1F,F08,17.44,,,,1,,020719LCB1F,B08,N/A,0,,50,0.001,,,122,,,,,,,,,,,,,,,,,,,
117,,"0 Flow, Tank 20",2,20.0.2b,,012919LCB1F,G08,17.43,,,,1,,020719LCB1F,C08,N/A,0,,50,0.001,,,122,,,,,,,,,,,,,,,,,,,
117,,"0 Flow, Tank 20",2,20.0.2b,,012919LCB1F,H08,17.83,,,,1,,020719LCB1F,D08,N/A,0,,50,0.001,,,122,,,,,,,,,,,,,,,,,,,
117,,"0 Flow, Tank 20",2,20.0.2b,,,,,,,,,,020719LCB1F,E08,38.23,1,,38.23,11.771,,,122,,,,,,,,,,,,,,,,,,,
117,,"0 Flow, Tank 20",2,20.0.2b,,,,,,,,,,020719LCB1F,F08,N/A,0,,50,0.001,,,122,,,,,,,,,,,,,,,,,,,
117,,"0 Flow, Tank 20",2,20.0.2b,,,,,,,,,,020719LCB1F,G08,N/A,0,,50,0.001,,,122,,,,,,,,,,,,,,,,,,,
117,,"0 Flow, Tank 20",2,20.0.2b,,,,,,,,,,020719LCB1F,H08,N/A,0,,50,0.001,,,122,,,,,,,,,,,,,,,,,,,
118,118,"0 Flow, Tank 20",3,20.0.3b,118,012919LCB1F,E04,17.6,,,,1, 4/4,020719LCB1F,A04,N/A,0,0/8,50,0.001,0.001,0.000,118,,,,,,,,,,,,,,,,,,,
118,,"0 Flow, Tank 20",3,20.0.3b,,012919LCB1F,F04,17.8,,,,1,,020719LCB1F,B04,N/A,0,,50,0.001,,,118,,,,,,,,,,,,,,,,,,,
118,,"0 Flow, Tank 20",3,20.0.3b,,012919LCB1F,G04,17.79,,,,1,,020719LCB1F,C04,N/A,0,,50,0.001,,,118,,,,,,,,,,,,,,,,,,,
118,,"0 Flow, Tank 20",3,20.0.3b,,012919LCB1F,H04,17.67,,,,1,,020719LCB1F,D04,N/A,0,,50,0.001,,,118,,,,,,,,,,,,,,,,,,,
118,,"0 Flow, Tank 20",3,20.0.3b,,,,,,,,,,020719LCB1F,E04,N/A,0,,50,0.001,,,118,,,,,,,,,,,,,,,,,,,
118,,"0 Flow, Tank 20",3,20.0.3b,,,,,,,,,,020719LCB1F,F04,N/A,0,,50,0.001,,,118,,,,,,,,,,,,,,,,,,,
118,,"0 Flow, Tank 20",3,20.0.3b,,,,,,,,,,020719LCB1F,G04,N/A,0,,50,0.001,,,118,,,,,,,,,,,,,,,,,,,
118,,"0 Flow, Tank 20",3,20.0.3b,,,,,,,,,,020719LCB1F,H04,N/A,0,,50,0.001,,,118,,,,,,,,,,,,,,,,,,,
119,119,"0 Flow, Tank 21",1,21.0.1b,114,012919LCB1F,A10,17.07,,,,1, 4/4,013019LCB1F,A10,N/A,0,0/8,50,0.001,0.001,0.000,114,,,,,,,,,,,,,,,,,,,
119,,"0 Flow, Tank 21",1,21.0.1b,,012919LCB1F,B10,16.88,,,,1,,013019LCB1F,B10,N/A,0,,50,0.001,,,114,,,,,,,,,,,,,,,,,,,
119,,"0 Flow, Tank 21",1,21.0.1b,,012919LCB1F,C10,16.74,,,,1,,013019LCB1F,C10,N/A,0,,50,0.001,,,114,,,,,,,,,,,,,,,,,,,
119,,"0 Flow, Tank 21",1,21.0.1b,,012919LCB1F,D10,16.69,,,,1,,013019LCB1F,D10,N/A,0,,50,0.001,,,114,,,,,,,,,,,,,,,,,,,
119,,"0 Flow, Tank 21",1,21.0.1b,,,,,,,,,,013019LCB1F,E10,N/A,0,,50,0.001,,,114,,,,,,,,,,,,,,,,,,,
119,,"0 Flow, Tank 21",1,21.0.1b,,,,,,,,,,013019LCB1F,F10,N/A,0,,50,0.001,,,114,,,,,,,,,,,,,,,,,,,
119,,"0 Flow, Tank 21",1,21.0.1b,,,,,,,,,,013019LCB1F,G10,N/A,0,,50,0.001,,,114,,,,,,,,,,,,,,,,,,,
119,,"0 Flow, Tank 21",1,21.0.1b,,,,,,,,,,013019LCB1F,H10,N/A,0,,50,0.001,,,114,,,,,,,,,,,,,,,,,,,
120,120,"0 Flow, Tank 21",2,21.0.2b,117,012919LCB1F,E03,16.99,,,,1, 4/4,020719LCB1F,A03,N/A,0,0/8,50,0.001,0.001,0.000,117,,,,,,,,,,,,,,,,,,,
120,,"0 Flow, Tank 21",2,21.0.2b,,012919LCB1F,F03,17.01,,,,1,,020719LCB1F,B03,N/A,0,,50,0.001,,,117,,,,,,,,,,,,,,,,,,,
120,,"0 Flow, Tank 21",2,21.0.2b,,012919LCB1F,G03,17.02,,,,1,,020719LCB1F,C03,N/A,0,,50,0.001,,,117,,,,,,,,,,,,,,,,,,,
120,,"0 Flow, Tank 21",2,21.0.2b,,012919LCB1F,H03,17.12,,,,1,,020719LCB1F,D03,N/A,0,,50,0.001,,,117,,,,,,,,,,,,,,,,,,,
120,,"0 Flow, Tank 21",2,21.0.2b,,,,,,,,,,020719LCB1F,E03,N/A,0,,50,0.001,,,117,,,,,,,,,,,,,,,,,,,
120,,"0 Flow, Tank 21",2,21.0.2b,,,,,,,,,,020719LCB1F,F03,N/A,0,,50,0.001,,,117,,,,,,,,,,,,,,,,,,,
120,,"0 Flow, Tank 21",2,21.0.2b,,,,,,,,,,020719LCB1F,G03,N/A,0,,50,0.001,,,117,,,,,,,,,,,,,,,,,,,
120,,"0 Flow, Tank 21",2,21.0.2b,,,,,,,,,,020719LCB1F,H03,N/A,0,,50,0.001,,,117,,,,,,,,,,,,,,,,,,,
121,121,"0 Flow, Tank 21",3,21.0.3b,116,012919LCB1F,E02,16.29,,,,1, 4/4,020719LCB1F,A02,N/A,0,2/8,50,0.001,2.425,4.494,116,,,,,,,,,,,,,,,,,,,
121,,"0 Flow, Tank 21",3,21.0.3b,,012919LCB1F,F02,16.24,,,,1,,020719LCB1F,B02,N/A,0,,50,0.001,,,116,,,,,,,,,,,,,,,,,,,
121,,"0 Flow, Tank 21",3,21.0.3b,,012919LCB1F,G02,16.57,,,,1,,020719LCB1F,C02,N/A,0,,50,0.001,,,116,,,,,,,,,,,,,,,,,,,
121,,"0 Flow, Tank 21",3,21.0.3b,,012919LCB1F,H02,16.4,,,,1,,020719LCB1F,D02,N/A,0,,50,0.001,,,116,,,,,,,,,,,,,,,,,,,
121,,"0 Flow, Tank 21",3,21.0.3b,,,,,,,,,,020719LCB1F,E02,39.85,1,,39.85,10.151,,,116,,,,,,,,,,,,,,,,,,,
121,,"0 Flow, Tank 21",3,21.0.3b,,,,,,,,,,020719LCB1F,F02,N/A,0,,50,0.001,,,116,,,,,,,,,,,,,,,,,,,
121,,"0 Flow, Tank 21",3,21.0.3b,,,,,,,,,,020719LCB1F,G02,40.76,1,,40.76,9.241,,,116,,,,,,,,,,,,,,,,,,,
121,,"0 Flow, Tank 21",3,21.0.3b,,,,,,,,,,020719LCB1F,H02,N/A,0,,50,0.001,,,116,,,,,,,,,,,,,,,,,,,
122,122,"0 Flow, Tank 24",1,24.0.1b,121,012919LCB1F,E07,16.63,,,,1, 4/4,020719LCB1F,A07,N/A,0,0/8,50,0.001,0.001,0.000,121,,,,,,,,,,,,,,,,,,,
122,,"0 Flow, Tank 24",1,24.0.1b,,012919LCB1F,F07,16.62,,,,1,,020719LCB1F,B07,N/A,0,,50,0.001,,,121,,,,,,,,,,,,,,,,,,,
122,,"0 Flow, Tank 24",1,24.0.1b,,012919LCB1F,G07,16.97,,,,1,,020719LCB1F,C07,N/A,0,,50,0.001,,,121,,,,,,,,,,,,,,,,,,,
122,,"0 Flow, Tank 24",1,24.0.1b,,012919LCB1F,H07,17.26,,,,1,,020719LCB1F,D07,N/A,0,,50,0.001,,,121,,,,,,,,,,,,,,,,,,,
122,,"0 Flow, Tank 24",1,24.0.1b,,,,,,,,,,020719LCB1F,E07,N/A,0,,50,0.001,,,121,,,,,,,,,,,,,,,,,,,
122,,"0 Flow, Tank 24",1,24.0.1b,,,,,,,,,,020719LCB1F,F07,N/A,0,,50,0.001,,,121,,,,,,,,,,,,,,,,,,,
122,,"0 Flow, Tank 24",1,24.0.1b,,,,,,,,,,020719LCB1F,G07,N/A,0,,50,0.001,,,121,,,,,,,,,,,,,,,,,,,
122,,"0 Flow, Tank 24",1,24.0.1b,,,,,,,,,,020719LCB1F,H07,N/A,0,,50,0.001,,,121,,,,,,,,,,,,,,,,,,,
123,123,"0 Flow, Tank 24",2,24.0.2b,115,012919LCB1F,E01,16.25,,,,1, 4/4,020719LCB1F,A01,N/A,0,0/8,50,0.001,0.001,0.000,115,,,,,,,,,,,,,,,,,,,
123,,"0 Flow, Tank 24",2,24.0.2b,,012919LCB1F,F01,16.33,,,,1,,020719LCB1F,B01,N/A,0,,50,0.001,,,115,,,,,,,,,,,,,,,,,,,
123,,"0 Flow, Tank 24",2,24.0.2b,,012919LCB1F,G01,16.51,,,,1,,020719LCB1F,C01,N/A,0,,50,0.001,,,115,,,,,,,,,,,,,,,,,,,
123,,"0 Flow, Tank 24",2,24.0.2b,,012919LCB1F,H01,16.52,,,,1,,020719LCB1F,D01,N/A,0,,50,0.001,,,115,,,,,,,,,,,,,,,,,,,
123,,"0 Flow, Tank 24",2,24.0.2b,,,,,,,,,,020719LCB1F,E01,N/A,0,,50,0.001,,,115,,,,,,,,,,,,,,,,,,,
123,,"0 Flow, Tank 24",2,24.0.2b,,,,,,,,,,020719LCB1F,F01,N/A,0,,50,0.001,,,115,,,,,,,,,,,,,,,,,,,
123,,"0 Flow, Tank 24",2,24.0.2b,,,,,,,,,,020719LCB1F,G01,N/A,0,,50,0.001,,,115,,,,,,,,,,,,,,,,,,,
123,,"0 Flow, Tank 24",2,24.0.2b,,,,,,,,,,020719LCB1F,H01,N/A,0,,50,0.001,,,115,,,,,,,,,,,,,,,,,,,
124,124,"0 Flow, Tank 24",3,24.0.3b,123,012919LCB1F,E09,16.59,,,,1, 4/4,020719LCB1F,A09,N/A,0,0/8,50,0.001,0.001,0.000,123,,,,,,,,,,,,,,,,,,,
124,,"0 Flow, Tank 24",3,24.0.3b,,012919LCB1F,F09,16.66,,,,1,,020719LCB1F,B09,N/A,0,,50,0.001,,,123,,,,,,,,,,,,,,,,,,,
124,,"0 Flow, Tank 24",3,24.0.3b,,012919LCB1F,G09,16.61,,,,1,,020719LCB1F,C09,N/A,0,,50,0.001,,,123,,,,,,,,,,,,,,,,,,,
124,,"0 Flow, Tank 24",3,24.0.3b,,012919LCB1F,H09,17.15,,,,1,,020719LCB1F,D09,N/A,0,,50,0.001,,,123,,,,,,,,,,,,,,,,,,,
124,,"0 Flow, Tank 24",3,24.0.3b,,,,,,,,,,020719LCB1F,E09,N/A,0,,50,0.001,,,123,,,,,,,,,,,,,,,,,,,
124,,"0 Flow, Tank 24",3,24.0.3b,,,,,,,,,,020719LCB1F,F09,N/A,0,,50,0.001,,,123,,,,,,,,,,,,,,,,,,,
124,,"0 Flow, Tank 24",3,24.0.3b,,,,,,,,,,020719LCB1F,G09,N/A,0,,50,0.001,,,123,,,,,,,,,,,,,,,,,,,
124,,"0 Flow, Tank 24",3,24.0.3b,,,,,,,,,,020719LCB1F,H09,N/A,0,,50,0.001,,,123,,,,,,,,,,,,,,,,,,,
125,125,pond,1,0.1,56,080818JMR1F,E06,20.06,,,,1, 4/4,080818JMR4G,A06,N/A,0,1/8,50,0.001,1.374,3.882,56,,,,,,,,,,,,,,,,,,,
125,,pond,1,0.1,,080818JMR1F,F06,19.15,,,,1,,080818JMR4G,B06,N/A,0,,50,0.001,,,56,,,,,,,,,,,,,,,,,,,
125,,pond,1,0.1,,080818JMR1F,G06,19.1,,,,1,,080818JMR4G,C06,N/A,0,,50,0.001,,,56,,,,,,,,,,,,,,,,,,,
125,,pond,1,0.1,,080818JMR1F,H06,20.21,,,,1,,080818JMR4G,D06,N/A,0,,50,0.001,,,56,,,,,,,,,,,,,,,,,,,
125,,pond,1,0.1,,,,,,,,,,080818JMR4G,E06,N/A,0,,50,0.001,,,56,,,,,,,,,,,,,,,,,,,
125,,pond,1,0.1,,,,,,,,,,080818JMR4G,F06,39.02,1,,39.02,10.981,,,56,,,,,,,,,,,,,,,,,,,
125,,pond,1,0.1,,,,,,,,,,080818JMR4G,G06,N/A,0,,50,0.001,,,56,,,,,,,,,,,,,,,,,,,
125,,pond,1,0.1,,,,,,,,,,080818JMR4G,H06,N/A,0,,50,0.001,,,56,,,,,,,,,,,,,,,,,,,
126,126,pond,2,0.2,22,080818JMR1H,A02,19.34,,,,1, 4/4,080818JMR3G,A02,38.18,1,8/8,38.18,11.821,10.725,3.081,22,,,,,,,,,,,,,,,,,,,
126,,pond,2,0.2,,080818JMR1H,B02,19.48,,,,1,,080818JMR3G,B02,40.41,1,,40.41,9.591,,,22,,,,,,,,,,,,,,,,,,,
126,,pond,2,0.2,,080818JMR1H,C02,19.7,,,,1,,080818JMR3G,C02,37.7,1,,37.7,12.301,,,22,,,,,,,,,,,,,,,,,,,
126,,pond,2,0.2,,080818JMR1H,D02,19.66,,,,1,,080818JMR3G,D02,41.03,1,,41.03,8.971,,,22,,,,,,,,,,,,,,,,,,,
126,,pond,2,0.2,,,,,,,,,,080818JMR3G,E02,45.7,1,,45.7,4.301,,,22,,,,,,,,,,,,,,,,,,,
126,,pond,2,0.2,,,,,,,,,,080818JMR3G,F02,36.14,1,,36.14,13.861,,,22,,,,,,,,,,,,,,,,,,,
126,,pond,2,0.2,,,,,,,,,,080818JMR3G,G02,36.76,1,,36.76,13.241,,,22,,,,,,,,,,,,,,,,,,,
126,,pond,2,0.2,,,,,,,,,,080818JMR3G,H02,38.29,1,,38.29,11.711,,,22,,,,,,,,,,,,,,,,,,,
127,127,sink,3,0.3,19,080818JMR1G,E09,17.83,,,,1, 4/4,080818JMR2F,A09,N/A,0,0/8,50,0.001,0.001,0.000,19,,,,,,,,,,,,,,,,,,,
127,,sink,3,0.3,,080818JMR1G,F09,17.66,,,,1,,080818JMR2F,B09,N/A,0,,50,0.001,,,19,,,,,,,,,,,,,,,,,,,
127,,sink,3,0.3,,080818JMR1G,G09,17.8,,,,1,,080818JMR2F,C09,N/A,0,,50,0.001,,,19,,,,,,,,,,,,,,,,,,,
127,,sink,3,0.3,,080818JMR1G,H09,18.13,,,,1,,080818JMR2F,D09,N/A,0,,50,0.001,,,19,,,,,,,,,,,,,,,,,,,
127,,sink,3,0.3,,,,,,,,,,080818JMR2F,E09,N/A,0,,50,0.001,,,19,,,,,,,,,,,,,,,,,,,
127,,sink,3,0.3,,,,,,,,,,080818JMR2F,F09,N/A,0,,50,0.001,,,19,,,,,,,,,,,,,,,,,,,
127,,sink,3,0.3,,,,,,,,,,080818JMR2F,G09,N/A,0,,50,0.001,,,19,,,,,,,,,,,,,,,,,,,
127,,sink,3,0.3,,,,,,,,,,080818JMR2F,H09,N/A,0,,50,0.001,,,19,,,,,,,,,,,,,,,,,,,
128,128,sink,4,0.4,17,080818JMR1G,E07,17.37,,,,1, 4/4,080818JMR2F,A07,N/A,0,0/8,50,0.001,0.001,0.000,17,,,,,,,,,,,,,,,,,,,
128,,sink,4,0.4,,080818JMR1G,F07,17.39,,,,1,,080818JMR2F,B07,N/A,0,,50,0.001,,,17,,,,,,,,,,,,,,,,,,,
128,,sink,4,0.4,,080818JMR1G,G07,17.5,,,,1,,080818JMR2F,C07,N/A,0,,50,0.001,,,17,,,,,,,,,,,,,,,,,,,
128,,sink,4,0.4,,080818JMR1G,H07,17.52,,,,1,,080818JMR2F,D07,N/A,0,,50,0.001,,,17,,,,,,,,,,,,,,,,,,,
128,,sink,4,0.4,,,,,,,,,,080818JMR2F,E07,N/A,0,,50,0.001,,,17,,,,,,,,,,,,,,,,,,,
128,,sink,4,0.4,,,,,,,,,,080818JMR2F,F07,N/A,0,,50,0.001,,,17,,,,,,,,,,,,,,,,,,,
128,,sink,4,0.4,,,,,,,,,,080818JMR2F,G07,N/A,0,,50,0.001,,,17,,,,,,,,,,,,,,,,,,,
128,,sink,4,0.4,,,,,,,,,,080818JMR2F,H07,N/A,0,,50,0.001,,,17,,,,,,,,,,,,,,,,,,,
129,129,pond,5,0.5,53,080818JMR1F,E03,23.68,,,,1, 4/4,080818JMR4G,A03,N/A,0,1/8,50,0.001,1.234,3.486,53,,,,,,,,,,,,,,,,,,,
